comparison_scope,task_id,author_difficulty,verified_product_count,in_strict_three_way_83,product,attempt_count_for_task,selected_source_root,selected_run_dir,selected_trial_name,selected_trial_path,selected_finished_at,reward,verify_status,normal_e2e_pass,pass_after_timeout,timeout,outcome_bucket,product_terminal_status,product_return_code,product_completion_claim,product_run_state_field,product_run_state,product_error_field,product_error,exception_type,interruption_or_stop_reason,timeout_types,timeout_evidence,stream_transport_failure_classification,stream_transport_interruption_count,gateway_response_truncated_count,gateway_balance_error_line_count,e2e_s,environment_setup_s,agent_setup_s,agent_execution_s,verifier_s,tool_calls_field,tool_calls,tool_calls_failed,tool_call_failure_rate,tool_call_duration_s,tool_breakdown,failed_tool_breakdown,turn_metric_name,turn_metric_value,model_activity_observed,token_input,token_fresh_input,token_cache_read,token_cache_creation,token_cache_reported,token_output,token_total,token_known_minimum,token_source,token_accounting_status,token_accounting_scope_or_note,token_sources_consistent,token_is_lower_bound,token_accounting_note,verifier_tests,verifier_passed,verifier_failed,verifier_skipped,failed_test_names,product_version,model_api_id,model_provider,temperature,configured_max_turns,observed_max_agent_turns_product,observed_tasks_gt_50_product,product_execution_budget
strict_three_way_83,chess-best-move,medium,3,true,PI,2,,2026-08-14__12-37-58,chess-best-move__PFbXhqb,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__12-37-58/chess-best-move__PFbXhqb,2026-08-14T04:48:49.796634Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,pi_final_stop_reason,stop,,,,stop,,,,,,0,650.604436,1.066216,3.822814,605.648982,27.788384,tool_calls,26,5,0.19230769230769232,,"{""bash"": 24, ""read"": 1, ""write"": 1}","{""bash"": 5}",assistant_messages,27,True,541146,,,,486208,38210,1065564,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,1,1,0,0,,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,circuit-fibsqrt,hard,3,true,Astra,2,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-rerun-from-scratch-33/jobs,2026-08-03__11-07-37,circuit-fibsqrt__bCZJk4C,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-rerun-from-scratch-33/jobs/2026-08-03__11-07-37/circuit-fibsqrt__bCZJk4C,2026-08-03T03:35:28.468177Z,0,no_pass,false,false,true,timeout_no_pass,failed,3,False,astra_final_state,,product_error_type,,,stream_transport,"[""llm_request_timeout""]","[""journal stream_transport: Error: stream transport failed; non-stream recovery failed: [network] LLM fallback request failed (timeout 120s): error sending request for url (https://open.bigmodel.cn/api/paas/v4/chat/completions)"",""stderr contains explicit LLM fallback request timeout""]",stream_transport_retry_exhausted,3,,,1669.879908,1.953528,3.731037,1628.461421,23.081514,tool_calls_terminal,43,2,0.046511627906976744,3.517,"{""bash"":15,""git"":1,""grep"":5,""introspect"":4,""read_file"":11,""reflect"":5,""task_board"":2}","{""bash"":1,""git"":1}",agentic_steps,28,True,353367,63511,289856,0,,13982,367349,367349,matrixone.agent_events.llm_response,server_reconciled,server_session_observed,True,True,main_agent_only_excludes_intent_judge,3,2,1,0,test_outputs.py::test_sqrt_fib,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,circuit-fibsqrt,hard,3,true,Hermes,1,,2026-07-31__17-32-25,circuit-fibsqrt__RUV5FPD,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-31__17-32-25/circuit-fibsqrt__RUV5FPD,2026-07-31T10:09:34.925683Z,0,no_pass,false,false,false,completed_no_pass,completed,0,True,run_status,completed,run_error,,,,,,,,4,0,2228.20987,4.841852,8.014783,2173.147666,29.314836,tool_calls,2,0,0.0,1.733,"{""read_file"": 2}",{},session_messages,11,True,15738,,,,,177,15915,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,3,2,1,0,test_outputs.py::test_sqrt_fib,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,circuit-fibsqrt,hard,3,true,PI,1,,2026-08-14__00-04-57,circuit-fibsqrt__rq4ttd3,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__00-04-57/circuit-fibsqrt__rq4ttd3,2026-08-13T16:20:39.487079Z,0,no_pass,false,false,false,completed_no_pass,completed,0,True,pi_final_stop_reason,length,,,,length,,,,,,0,941.708202,1.137414,3.709669,890.851346,33.744874,tool_calls,2,0,0.0,,"{""read"": 2}",{},assistant_messages,2,True,5779,,,,2816,65574,74169,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,3,2,1,0,test_outputs.py::test_sqrt_fib,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,cobol-modernization,easy,3,true,Astra,1,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs,2026-07-29__19-36-33,cobol-modernization__T6KxTP5,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs/2026-07-29__19-36-33/cobol-modernization__T6KxTP5,2026-07-30T01:37:16.536272Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,astra_final_state,completed,product_error_type,,,,[],[],,0,,,731.015432,11.189385,2.775466,693.52908,11.523444,tool_calls_terminal,15,0,0.0,4.388999999999999,"{""bash"":10,""list_dir"":2,""read_file"":2,""write_file"":1}",{},agentic_steps,13,True,195394,78338,117056,0,,48618,244012,244012,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,False,main_agent_only_excludes_intent_judge,3,3,0,0,,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,cobol-modernization,easy,3,true,Hermes,1,,2026-07-30__15-21-33,cobol-modernization__WBMseXk,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-30__15-21-33/cobol-modernization__WBMseXk,2026-07-30T07:39:29.776821Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,run_status,completed,run_error,,,,,,,,0,0,1075.515577,2.22096,6.716694,1039.270567,13.880389,tool_calls,58,6,0.10344827586206896,109.01299999999999,"{""patch"": 3, ""read_file"": 4, ""search_files"": 1, ""terminal"": 49, ""write_file"": 1}","{""read_file"": 1, ""terminal"": 5}",session_messages,113,True,1544727,,,,,28783,1573510,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,3,3,0,0,,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,cobol-modernization,easy,3,true,PI,2,,2026-08-14__12-43-03,cobol-modernization__BjigStU,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__12-43-03/cobol-modernization__BjigStU,2026-08-14T05:00:57.018706Z,1,pass,true,false,false,normal_e2e_pass,completed,0,False,pi_final_stop_reason,,,,,,,,,,,0,1072.518691,1.128041,3.643693,1044.385894,11.235758,tool_calls,30,3,0.1,,"{""bash"": 26, ""edit"": 1, ""read"": 2, ""write"": 1}","{""bash"": 3}",assistant_messages,31,True,1212231,,,,1120384,70086,2402701,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,3,3,0,0,,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,code-from-image,medium,3,true,Astra,1,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs,2026-07-29__19-36-33,code-from-image__gvGTG56,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs/2026-07-29__19-36-33/code-from-image__gvGTG56,2026-07-30T00:04:37.567199Z,0,no_pass,false,false,true,timeout_no_pass,failed,3,False,astra_final_state,,product_error_type,,,stream_transport,"[""llm_request_timeout""]","[""journal stream_transport: Error: stream transport failed; non-stream recovery failed: [network] LLM fallback request failed (timeout 120s): error sending request for url (https://open.bigmodel.cn/api/paas/v4/chat/completions)"",""stderr contains explicit LLM fallback request timeout""]",,1,,,4531.481776,5.587731,2.680051,4500.240938,11.025017,tool_calls_terminal,34,1,0.029411764705882353,91.00600000000001,"{""bash"":32,""display_sixel"":1,""tool_search"":1}","{""bash"":1}",agentic_steps,26,True,371711,78719,292992,0,,111965,483676,483676,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,True,main_agent_only_excludes_intent_judge,2,0,2,0,test_outputs.py::test_output_file_exists; test_outputs.py::test_output_is_correct,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,code-from-image,medium,3,true,Hermes,1,,2026-07-30__15-42-47,code-from-image__FSsBtAW,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-30__15-42-47/code-from-image__FSsBtAW,2026-07-30T07:45:45.194414Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,run_status,completed,run_error,,,,,,,,0,0,177.254757,2.246257,6.529455,142.097405,13.030702,tool_calls,4,1,0.25,56.672,"{""execute_code"": 1, ""read_file"": 1, ""terminal"": 1, ""vision_analyze"": 1}","{""execute_code"": 1}",session_messages,10,True,82038,,,,,1043,83081,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,2,2,0,0,,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,code-from-image,medium,3,true,PI,2,,2026-08-14__11-51-07,code-from-image__8VM2uKA,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__11-51-07/code-from-image__8VM2uKA,2026-08-14T03:56:21.844441Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,pi_final_stop_reason,stop,,,,stop,,,,,,0,313.657586,1.370799,4.43436,288.885459,6.883028,tool_calls,22,3,0.13636363636363635,,"{""bash"": 20, ""read"": 1, ""write"": 1}","{""bash"": 3}",assistant_messages,23,True,93973,,,,73024,5627,172624,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,2,2,0,0,,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,compile-compcert,medium,3,true,Astra,1,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs,2026-07-29__19-36-33,compile-compcert__gN7hvuQ,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs/2026-07-29__19-36-33/compile-compcert__gN7hvuQ,2026-07-30T03:05:21.537808Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,astra_final_state,completed,product_error_type,,,,[],[],,0,,,2775.66104,6.239204,87.594723,2644.077092,19.719619,tool_calls_terminal,54,3,0.05555555555555555,2081.9779999999987,"{""bash"":41,""task_board"":13}","{""bash"":3}",agentic_steps,38,True,634957,101581,533376,0,,23973,658930,658930,astra.stdout.json,complete_terminal_no_trace,session_observed_no_context_trace,,False,main_agent_only_excludes_intent_judge,3,3,0,0,,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,compile-compcert,medium,3,true,Hermes,1,,2026-07-30__19-01-52,compile-compcert__THECWzy,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-30__19-01-52/compile-compcert__THECWzy,2026-07-30T12:22:49.060696Z,0,no_pass,false,false,true,timeout_no_pass,timeout,124,False,run_status,timed_out,run_error,ProductDeadlineExpired: Hermes run exceeded its driver deadline,,,,,,,0,0,4855.383663,1.601795,6.721899,4813.838418,13.181647,tool_calls,31,5,0.16129032258064516,4583.919,"{""process"": 14, ""terminal"": 17}","{""terminal"": 5}",session_messages,65,True,,,,,,,,,missing,missing_after_model_activity,reported_hermes_run_usage,,,reported_hermes_run_usage,3,0,3,0,test_outputs.py::test_compcert_exists_and_executable; test_outputs.py::test_compcert_valid_and_functional; test_outputs.py::test_compcert_rejects_unsupported_feature,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,compile-compcert,medium,3,true,PI,1,,2026-08-14__02-01-34,compile-compcert__8QiJWoL,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__02-01-34/compile-compcert__8QiJWoL,2026-08-13T19:23:36.057556Z,0,no_pass,false,false,true,timeout_no_pass,timeout,124,False,pi_final_stop_reason,,,,,,,,,,,0,4921.273059,1.272017,82.792917,4812.152422,11.447063,tool_calls,59,6,0.1016949152542373,,"{""bash"": 56, ""read"": 3}","{""bash"": 6}",assistant_messages,56,True,1146586,,,,1083584,20984,2251154,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,3,0,3,0,test_outputs.py::test_compcert_exists_and_executable; test_outputs.py::test_compcert_valid_and_functional; test_outputs.py::test_compcert_rejects_unsupported_feature,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,configure-git-webserver,hard,3,true,Astra,1,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs,2026-07-29__19-36-33,configure-git-webserver__V4BBS6c,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs/2026-07-29__19-36-33/configure-git-webserver__V4BBS6c,2026-07-30T13:01:43.905575Z,1,pass,true,false,false,verifier_pass_with_abnormal_lifecycle,adapter_infra_error,4,False,astra_final_state,completed,product_error_type,LifecycleControllerError,,,[],[],,0,,,1116.202064,3.61574,37.347276,1046.055571,16.455227,tool_calls_terminal,28,6,0.21428571428571427,152.269,"{""bash"":24,""read_file"":1,""write_file"":3}","{""bash"":5,""write_file"":1}",agentic_steps,21,True,257314,37410,219904,0,,51744,309058,309058,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,False,main_agent_only_excludes_intent_judge,1,1,0,0,,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,configure-git-webserver,hard,3,true,Hermes,1,,2026-07-30__20-30-38,configure-git-webserver__VuHrDDN,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-30__20-30-38/configure-git-webserver__VuHrDDN,2026-07-30T12:33:59.195375Z,0,no_pass,false,false,false,completed_no_pass,completed,0,True,run_status,completed,run_error,,,,,,,,0,0,199.840253,1.274554,5.020796,149.853783,31.439227,tool_calls,18,1,0.05555555555555555,12.917000000000003,"{""terminal"": 11, ""todo"": 6, ""write_file"": 1}","{""terminal"": 1}",session_messages,38,True,331432,,,,,2106,333538,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,1,0,1,0,test_outputs.py::test_hello_html_exists,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,configure-git-webserver,hard,3,true,PI,2,,2026-08-14__12-43-27,configure-git-webserver__c8GYFqc,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__12-43-27/configure-git-webserver__c8GYFqc,2026-08-14T04:55:07.407555Z,0,no_pass,false,false,false,completed_no_pass,completed,0,True,pi_final_stop_reason,stop,,,,stop,,,,,,0,699.359618,1.10681,39.93801,631.51484,14.284673,tool_calls,24,5,0.20833333333333334,,"{""bash"": 20, ""write"": 4}","{""bash"": 5}",assistant_messages,21,True,328438,,,,270912,29523,628873,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,1,0,1,0,test_outputs.py::test_hello_html_exists,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,constraints-scheduling,medium,3,true,Astra,1,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs,2026-07-29__19-36-33,constraints-scheduling__Bjnh7Qw,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs/2026-07-29__19-36-33/constraints-scheduling__Bjnh7Qw,2026-07-29T16:14:25.581262Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,astra_final_state,completed,product_error_type,,,,[],[],,0,,,292.708938,7.310464,2.728477,203.733068,67.070822,tool_calls_terminal,5,0,0.0,0.052,"{""read_file"":4,""write_file"":1}",{},agentic_steps,4,True,45950,7678,38272,0,,17359,63309,63309,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,False,main_agent_only_excludes_intent_judge,3,3,0,0,,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,constraints-scheduling,medium,3,true,Hermes,1,,2026-07-30__20-41-17,constraints-scheduling__cX4gLS6,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-30__20-41-17/constraints-scheduling__cX4gLS6,2026-07-30T12:46:06.172995Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,run_status,completed,run_error,,,,,,,,0,0,288.10263,1.45743,12.423033,232.202714,29.818685,tool_calls,8,1,0.125,10.193,"{""execute_code"": 1, ""read_file"": 4, ""terminal"": 2, ""write_file"": 1}","{""execute_code"": 1}",session_messages,15,True,122489,,,,,12755,135244,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,3,3,0,0,,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,constraints-scheduling,medium,3,true,PI,2,,2026-08-14__11-53-38,constraints-scheduling__v7VSojM,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__11-53-38/constraints-scheduling__v7VSojM,2026-08-14T03:58:52.821363Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,pi_final_stop_reason,stop,,,,stop,,,,,,0,313.397434,1.231504,3.970492,234.778309,61.12791,tool_calls,7,0,0.0,,"{""bash"": 3, ""read"": 3, ""write"": 1}",{},assistant_messages,6,True,82095,,,,27136,17599,126830,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,3,3,0,0,,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,count-dataset-tokens,medium,3,true,Astra,1,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs,2026-07-29__19-36-33,count-dataset-tokens__Au59b93,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs/2026-07-29__19-36-33/count-dataset-tokens__Au59b93,2026-07-30T01:49:01.620754Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,astra_final_state,completed,product_error_type,,,,[],[],,0,,,705.078365,5.538458,2.823436,671.424223,12.662787,tool_calls_terminal,16,1,0.0625,312.34299999999996,"{""bash"":13,""tool_search"":1,""web_fetch"":1,""write_file"":1}","{""web_fetch"":1}",agentic_steps,15,True,216654,54990,161664,0,,21560,238214,238214,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,False,main_agent_only_excludes_intent_judge,1,1,0,0,,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,count-dataset-tokens,medium,3,true,Hermes,1,,2026-07-30__20-48-04,count-dataset-tokens__hSzRjmb,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-30__20-48-04/count-dataset-tokens__hSzRjmb,2026-07-30T13:01:36.125593Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,run_status,completed,run_error,,,,,,,,0,0,811.222634,1.143432,4.94288,783.782245,8.847043,tool_calls,24,2,0.08333333333333333,375.5529999999999,"{""read_file"": 1, ""skill_view"": 1, ""terminal"": 21, ""write_file"": 1}","{""terminal"": 2}",session_messages,50,True,595439,,,,,17932,613371,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,1,1,0,0,,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
strict_three_way_83,count-dataset-tokens,medium,3,true,PI,2,,2026-08-14__12-48-51,count-dataset-tokens__EZPi9d3,/Users/chenyuwei/Documents/MOI benchmark/work/pi-c0-all-jobs/2026-08-14__12-48-51/count-dataset-tokens__EZPi9d3,2026-08-14T04:56:39.637242Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,pi_final_stop_reason,stop,,,,stop,,,,,,0,467.384489,1.135509,3.355746,419.805222,30.703941,tool_calls,23,0,0.0,,"{""bash"": 22, ""write"": 1}",{},assistant_messages,22,True,308851,,,,276736,19105,604692,,result.json.agent_result,reported,reported_input_plus_cache_plus_output,,,reported_input_plus_cache_plus_output,1,1,0,0,,0.73.1,zai/glm-5.2,Z.AI,0,,122,9,2x_dataset_agent_timeout_sec
strict_three_way_83,crack-7z-hash,medium,3,true,Astra,1,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs,2026-07-29__19-36-33,crack-7z-hash__cPniiwq,/Users/chenyuwei/Documents/MOI benchmark/work/astra-c0-all-jobs/2026-07-29__19-36-33/crack-7z-hash__cPniiwq,2026-07-30T04:38:58.701520Z,0,no_pass,false,false,true,timeout_no_pass,failed,3,False,astra_final_state,,product_error_type,,,stream_transport,"[""llm_request_timeout""]","[""journal stream_transport: Error: stream transport failed; non-stream recovery failed: [network] LLM fallback request failed (timeout 120s): error sending request for url (https://open.bigmodel.cn/api/paas/v4/chat/completions)"",""stderr contains explicit LLM fallback request timeout""]",,1,,,3739.793015,15.019041,34.625362,3660.087224,17.984502,tool_calls_terminal,42,4,0.09523809523809523,803.9050000000003,"{""bash"":40,""grep"":2}","{""bash"":4}",agentic_steps,34,True,493561,94521,399040,0,,30863,524424,524424,server-context-trace+reconciled-details,session_reconciled,session_wide_observed,True,True,main_agent_only_excludes_intent_judge,2,0,2,0,test_outputs.py::test_solution_file; test_outputs.py::test_solution_content,v0.0.5-4-g844473c68,c5bde5de-9805-48d4-a016-1db6e6018fc4,BigModel/OpenAI-compatible,0,50,,,2x_dataset_agent_timeout_sec
strict_three_way_83,crack-7z-hash,medium,3,true,Hermes,1,,2026-07-30__21-08-33,crack-7z-hash__hexw2DN,/Users/chenyuwei/Documents/MOI benchmark/work/hermes-c0-all-jobs/2026-07-30__21-08-33/crack-7z-hash__hexw2DN,2026-07-30T13:30:04.547190Z,1,pass,true,false,false,normal_e2e_pass,completed,0,True,run_status,completed,run_error,,,,,,,,0,0,1290.480298,1.188837,5.269881,1258.606826,13.137839,tool_calls,37,7,0.1891891891891892,1040.203,"{""search_files"": 1, ""terminal"": 35, ""write_file"": 1}","{""terminal"": 7}",session_messages,76,True,745381,,,,,1935,747316,,hermes-run.json.usage,reported,reported_hermes_run_usage,True,,reported_hermes_run_usage,2,2,0,0,,v2026.7.20,zai/glm-5.2,Z.AI,0,90,47,0,2x_dataset_agent_timeout_sec
